product_name,price,old_price,difference,percentage_difference,price_per_unit,promo_description,category,purchasable,page
Capsules Lave-vaisselle Anti-Terne Citron Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,164
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,164
Sauce pulpe de tomates fraîches Bio CARREFOUR BIO,1.79,,,,4.01 € / L,Le 2ème à -30%,,True,164
Saucisses cocktail cocktail goût fumé CARREFOUR SENSATION,1.75,,,,7.95 € / KG,"2 achetés = 3,45€",,True,165
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,165
Capsules Lave-vaisselle Citron Tout en 1+ FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,165
Capsules Lave-vaisselle Tout en 1 Original FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,165
Cornichons extra-fins croquants CARREFOUR CLASSIC',1.35,,,,7.30 € / KG,Prenez en 10 = Payez en 8,,True,165
Vinaigre balsamique de Modène CARREFOUR EXTRA,1.95,,,,3.90 € / L,Le 2ème à -30%,,True,166
Pâté de campagne au piment d'Espelette Label Rouge MERE LALIE,2.24,2.99,0.75,25.08,12.44 € / KG,1 acheté = 25% de remise,,True,166
Terrine de lapin au serpolet MERE LALIE,2.09,2.79,0.7,25.09,11.61 € / KG,1 acheté = 25% de remise,,True,166
Rillettes fines de Bretagne MERE LALIE,2.09,2.79,0.7,25.09,11.61 € / KG,1 acheté = 25% de remise,,True,166
Pâté de campagne breton Label Rouge MERE LALIE,1.69,2.25,0.56,24.89,9.39 € / KG,1 acheté = 25% de remise,,True,166
Terrine de campagne aux lardons fumés MERE LALIE,1.92,2.56,0.64,25.0,10.67 € / KG,1 acheté = 25% de remise,,True,166
Lessive capsules Couleurs Eclatantes ARIEL,13.51,15.89,2.38,14.98,,1 acheté = 15% de remise,,True,166
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,166
Capsules Lave-vaisselle Propreté Intense Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,166
Plat cuisiné Riste d'aubergine JEAN MARTIN,3.79,5.75,1.96,34.09,6.32 € / KG,PROMO : 34%,,True,166
Plat cuisiné ratatouille provençale JEAN MARTIN,3.79,5.75,1.96,34.09,6.32 € / KG,PROMO : 34%,,True,166
Tapenade verte JEAN MARTIN,3.11,3.89,0.78,20.05,28.27 € / KG,PROMO : 20%,,True,166
Crème de tomates séchées au thym de Provence JEAN MARTIN,3.36,3.95,0.59,14.94,30.55 € / KG,1 acheté = 15% de remise,,True,166
Aubergines à la parmesane JEAN MARTIN,3.79,5.75,1.96,34.09,6.32 € / KG,PROMO : 34%,,True,166
Caviar d'aubergines bio JEAN MARTIN,4.04,5.39,1.35,25.05,10.63 € / KG,1 acheté = 25% de remise,,True,166
Capsules Lave-vaisselle Anti-Terne Citron Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,166
"Taboulé bio de quinoa, menthe et citron, sans gluten JEAN MARTIN",4.85,5.39,0.54,10.02,14.06 € / KG,1 acheté = 10% de remise,,True,166
Courgette à la mozzarella JEAN MARTIN,3.79,5.75,1.96,34.09,6.32 € / KG,PROMO : 34%,,True,166
Croûtons ROGER,2.87,3.19,0.32,10.03,11.48 € / KG,1 acheté = 10% de remise,,True,166
"Soupe mouliné carottes, tomates, haricots rouges bio KNORR & LA POTAGERE",2.97,3.49,0.52,14.9,2.97 € / L,1 acheté = 15% de remise,,True,166
"Soupe mouliné légumes verts, riz complet bio KNORR & LA POTAGERE",2.97,3.49,0.52,14.9,2.97 € / L,1 acheté = 15% de remise,,True,166
"Soupe velouté pommes de terre, gruyère, oignons LA POTAGERE",2.36,2.95,0.59,20.0,2.36 € / L,PROMO : 20%,,True,166
Brosse à dents Électrique IO Series 3S ORAL B,93.9,,,,,70% d'économies,,True,166
"Soupe velouté pommes de terre, patate douce, chèvre LA POTAGERE",2.36,2.95,0.59,20.0,2.36 € / L,PROMO : 20%,,True,166
"Soupe velouté pommes de terre, raclette fumée, oignons LA POTAGERE",2.36,2.95,0.59,20.0,2.36 € / L,PROMO : 20%,,True,166
"Soupe velouté potiron, fourme d'ambert, légumes LA POTAGERE",2.36,2.95,0.59,20.0,2.36 € / L,PROMO : 20%,,True,166
Nouille de riz WEI MING,2.69,2.99,0.3,10.03,6.72 € / KG,1 acheté = 10% de remise,,True,166
Riz mélanges Bio MAS DU BIO,5.89,,,,11.78 € / KG,Le 2ème à -50%,,True,166
Riz rond blanc Bio CAMARGUE ET TRADITIO,3.19,,,,6.38 € / KG,Le 2ème à -50%,,True,166
Riz de Camargue semi complet Bio MAS DU BIO,3.19,,,,6.38 € / KG,Le 2ème à -50%,,True,166
Riz long complet rouge de camargue Bio MAS DU BIO,4.49,,,,8.98 € / KG,Le 2ème à -50%,,True,167
Riz long parfumé RIZ DU MONDE,34.9,,,,1.74 € / KG,Vu en catalogue,,True,167
Riz long parfumé RIZ DU MONDE,10.85,,,,2.17 € / KG,Vu en catalogue,,True,167
Riz Japonica spécial Sushi RIZ DU MONDE,2.29,3.05,0.76,24.92,2.29 € / KG,1 acheté = 25% de remise,,True,167
Lingots blancs SAMIA,3.37,3.75,0.38,10.13,3.37 € / KG,1 acheté = 10% de remise,,True,167
Lentilles corail LEGUMOR,2.47,3.29,0.82,24.92,2.47 € / KG,1 acheté = 25% de remise,,True,167
Pois cassés SAMIA,2.02,2.25,0.23,10.22,2.02 € / KG,1 acheté = 10% de remise,,True,167
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,167
Semoule d'orge fine LEGUMOR,2.65,2.95,0.3,10.17,2.65 € / KG,1 acheté = 10% de remise,,True,167
Langue d'Oiseau Moyen n°13 SAMIA,1.21,1.35,0.14,10.37,2.42 € / KG,1 acheté = 10% de remise,,True,167
Salade Méchouia douce SAMIA,3.48,4.09,0.61,14.91,9.94 € / KG,1 acheté = 15% de remise,,True,167
Salade mechouia piquante SAMIA,3.78,4.45,0.67,15.06,10.80 € / KG,1 acheté = 15% de remise,,True,167
Olives vertes dénoyautées SAMIA,2.76,3.25,0.49,15.08,9.20 € / KG,1 acheté = 15% de remise,,True,167
Pop corn maîs LEGUMOR,1.43,1.59,0.16,10.06,2.86 € / KG,1 acheté = 10% de remise,,True,167
Capsules Lave-vaisselle Tout en 1 Original FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,167
Verveine SAMIA,2.6,3.25,0.65,20.0,52.00 € / KG,PROMO : 20%,,True,167
Vinaigre halal coloré SAMIA,1.57,2.09,0.52,24.88,3.14 € / L,1 acheté = 25% de remise,,True,167
Olives Herbes de Provence Bio L'ATELIER BLINI,3.85,,,,25.67 € / KG,Le 2ème à -60%,,True,167
Recette fouettée au fromage frais L'ATELIER BLINI,2.71,3.19,0.48,15.05,19.36 € / KG,1 acheté = 15% de remise,,True,167
Tomates des pouilles et ricotta crémeuse L'ATELIER BLINI,3.28,3.65,0.37,10.14,23.43 € / KG,1 acheté = 10% de remise,,True,167
Plat Cuisiné PAD Thaï Crevettes Sauce Soja FLEURY MICHON,3.11,3.89,0.78,20.05,11.11 € / KG,PROMO : 20%,,True,167
Capsules Lave-vaisselle Citron Tout en 1+ FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,167
Maïs doux Bio JARDIN BIO ETIC,1.91,2.25,0.34,15.11,8.30 € / KG,1 acheté = 15% de remise,,True,167
Vinaigre cidre Bio JARDIN BIO ETIC,2.76,3.25,0.49,15.08,36.80 € / L,1 acheté = 15% de remise,,True,167
Cacahuètes grillées et salées MENGUY'S,10.55,,,,7.03 € / KG,Le 2ème à -50%,,True,167
Pop corn sucré MENGUY'S,2.02,2.69,0.67,24.91,7.32 € / KG,1 acheté = 25% de remise,,True,167
Pop corn salé MENGUY'S,2.02,2.69,0.67,24.91,7.32 € / KG,1 acheté = 25% de remise,,True,167
Huile de colza bio CAUVIN,4.9,5.45,0.55,10.09,6.53 € / L,1 acheté = 10% de remise,,True,167
Huile vierge de noix de coco Bio CAUVIN,6.38,7.09,0.71,10.01,12.76 € / L,1 acheté = 10% de remise,,True,167
"Mélange - L'Impec Raisins, noisettes, cacahuètes, amandes, noix de cajou VICO",1.52,1.79,0.27,15.08,15.20 € / KG,1 acheté = 15% de remise,,True,168
Chips de lentilles Saveur Fines Herbes NATUR' & BON VICO,2.29,,,,26.94 € / KG,Le 2ème à -50%,,True,168
Chips de lentilles Saveur Tomate Mozza NATUR' & BON VICO,2.29,,,,26.94 € / KG,Le 2ème à -50%,,True,168
Sweety Cacahuètes caramélisées pointe de sel CURLY,1.66,1.85,0.19,10.27,11.07 € / KG,1 acheté = 10% de remise,,True,168
Chips Saveur Barbecue VICO,1.43,1.59,0.16,10.06,11.44 € / KG,1 acheté = 10% de remise,,True,168
Chips Saveur Chèvre chaud et herbes VICO,1.43,1.59,0.16,10.06,11.44 € / KG,1 acheté = 10% de remise,,True,168
Chips Saveur Poulet Rôti VICO,1.48,1.65,0.17,10.3,11.84 € / KG,1 acheté = 10% de remise,,True,168
Chips de lentilles Saveur Paprika NATUR' & BON VICO,2.29,,,,26.94 € / KG,Le 2ème à -50%,,True,168
Chips de lentilles Saveur Oignons caramélisés NATUR' & BON VICO,2.29,,,,26.94 € / KG,Le 2ème à -50%,,True,168
Soufflés Donuts Saveur Sweet Barbecue CURLY,1.14,1.27,0.13,10.24,12.67 € / KG,1 acheté = 10% de remise,,True,168
Noix de cajou naturelles Non grillées et non salées NATUR' & BON VICO,4.07,4.79,0.72,15.03,22.61 € / KG,1 acheté = 15% de remise,,True,168
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,168
Lessive capsules Couleurs Eclatantes ARIEL,13.51,15.89,2.38,14.98,,1 acheté = 15% de remise,,True,168
Chips de lentilles Saveur Sel & Poivre NATUR' & BON VICO,2.29,,,,26.94 € / KG,Le 2ème à -50%,,True,168
Sauce créoline DAME BESSON,3.75,4.69,0.94,20.04,22.06 € / KG,PROMO : 20%,,True,168
Filets de maquereaux à la moutarde Bio LES MOUETTES D'ARVOR,2.87,3.59,0.72,20.06,16.98 € / KG,PROMO : 20%,,True,168
Filets d'Anchois Allongés à l'Huile d'Olive Extra Bio LES MOUETTES D'ARVOR,3.84,4.8,0.96,20.0,106.67 € / KG,PROMO : 20%,,True,168
Mini saucissons fromage de chèvre LE GALIBIER,3.89,,,,32.42 € / KG,Prenez en 3 = Payez en 2,,True,168
Tripes à la mode de Caen PAUL & LOUISE,2.17,2.55,0.38,14.9,5.42 € / KG,1 acheté = 15% de remise,,True,168
Sauce tomate boulette de bœuf HEREFORD,3.36,3.95,0.59,14.94,8.40 € / KG,1 acheté = 15% de remise,,True,168
Fleur de sel de Guérande LE GUERANDAIS,4.31,4.79,0.48,10.02,17.24 € / KG,1 acheté = 10% de remise,,True,168
Sel de Guérande LE GUERANDAIS,1.79,1.99,0.2,10.05,7.16 € / KG,1 acheté = 10% de remise,,True,168
Sel de Guérande Nature LE GUERANDAIS,2.54,3.39,0.85,25.07,20.32 € / KG,1 acheté = 25% de remise,,True,168
Gros sel de Guérande LE GUERANDAIS,1.61,1.89,0.28,14.81,2.01 € / KG,1 acheté = 15% de remise,,True,168
Brosse à dents Électrique IO Series 3S ORAL B,93.9,,,,,70% d'économies,,True,168
Sel fin de Guérande aux herbes Bio LE GUERANDAIS,2.69,3.59,0.9,25.07,10.76 € / KG,1 acheté = 25% de remise,,True,168
Pâtes bons tuyaux semi-complets Bio JARDIN BIO ETIC,1.84,2.45,0.61,24.9,3.68 € / KG,1 acheté = 25% de remise,,True,168
Chips lentilles pointe de sel sans gluten Bio JARDIN BIO ETIC,1.91,2.25,0.34,15.11,38.20 € / KG,1 acheté = 15% de remise,,True,168
Chips lentilles aux oignons sans gluten Bio JARDIN BIO ETIC,1.91,2.25,0.34,15.11,38.20 € / KG,1 acheté = 15% de remise,,True,168
Plat cuisiné quinotto légumes verts parmesan Bio JARDIN BIO ETIC,2.69,2.99,0.3,10.03,12.23 € / KG,1 acheté = 10% de remise,,True,168
Soupe détox à l'artichaut Bio JARDIN BIO,2.15,2.69,0.54,20.07,56.58 € / L,PROMO : 20%,,True,168
Bouillons de cubes bœuf Bio JARDIN BIO ETIC,2.83,3.15,0.32,10.16,28.30 € / KG,1 acheté = 10% de remise,,True,168
Pâtes spaghetti semi complet Bio JARDIN BIO ETIC,2.24,2.49,0.25,10.04,4.48 € / KG,1 acheté = 10% de remise,,True,169
Huile coco Bio JARDIN BIO ETIC,5.82,6.85,1.03,15.04,14.55 € / L,1 acheté = 15% de remise,,True,169
"Plat cuisiné quinoa potimarron, châtaigne & parmesans quinotto Bio JARDIN BIO ETIC",3.14,3.49,0.35,10.03,14.27 € / KG,1 acheté = 10% de remise,,True,169
Pois chiche Bio JARDIN BIO ETIC,2.74,3.05,0.31,10.16,6.52 € / KG,1 acheté = 10% de remise,,True,169
Mayonnaise à la moutarde de dijon Bio JARDIN BIO ETIC,4.13,4.59,0.46,10.02,13.11 € / KG,1 acheté = 10% de remise,,True,169
Plat cuisiné ravioli épinard ricotta Bio JARDIN BIO ETIC,2.66,3.55,0.89,25.07,10.64 € / KG,1 acheté = 25% de remise,,True,169
Plat cuisiné risotto Bio JARDIN BIO ETIC,2.69,3.59,0.9,25.07,12.23 € / KG,1 acheté = 25% de remise,,True,169
Chips pomme de terre nature Bio JARDIN BIO ETIC,2.54,2.99,0.45,15.05,20.32 € / KG,1 acheté = 15% de remise,,True,169
Soupe minceur aux choux + plantes KARELEA,8.77,9.75,0.98,10.05,29.23 € / KG,1 acheté = 10% de remise,,True,169
Pâtes spaghetti Bio JARDIN BIO ETIC,2.24,2.49,0.25,10.04,4.48 € / KG,1 acheté = 10% de remise,,True,169
Velouté petits pois légumes verts Bio JARDIN BIO,2.89,3.85,0.96,24.94,2.89 € / L,1 acheté = 25% de remise,,True,169
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,169
Capsules Lave-vaisselle Anti-Terne Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,169
Velouté butternut pointe de crème Bio JARDIN BIO,2.84,3.79,0.95,25.07,2.84 € / L,1 acheté = 25% de remise,,True,169
Velouté potiron patate douce châtaigne Bio JARDIN BIO,2.92,3.89,0.97,24.94,29.20 € / L,1 acheté = 25% de remise,,True,169
Plat cuisiné Lentilles cuisinées au chorizo Bio JARDIN BIO ETIC,2.24,2.99,0.75,25.08,8.96 € / KG,1 acheté = 25% de remise,,True,169
Plat cuisiné Risotto champignons Bio JARDIN BIO ETIC,2.24,2.99,0.75,25.08,10.18 € / KG,1 acheté = 25% de remise,,True,169
Biscuits apéritifs parmesan Bio JARDIN BIO ETIC,2.39,2.99,0.6,20.07,23.90 € / KG,PROMO : 20%,,True,169
Coeur d'artichaud à la paysanne bio GUSTI AMO BIO,5.48,6.09,0.61,10.02,19.57 € / KG,1 acheté = 10% de remise,,True,169
Capsules Lave-vaisselle Citron Tout en 1+ FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,169
Mouliné du potager Bio JARDIN BIO,2.79,3.49,0.7,20.06,2.79 € / L,PROMO : 20%,,True,169
Mouliné de 6 légumes verts Bio JARDIN BIO,2.97,3.49,0.52,14.9,2.97 € / L,1 acheté = 15% de remise,,True,169
Pétale Barbecue Bio JARDIN BIO,1.69,1.99,0.3,15.08,19.88 € / KG,1 acheté = 15% de remise,,True,169
Nouilles au Curry Bio JARDIN BIO,2.24,2.99,0.75,25.08,10.18 € / KG,1 acheté = 25% de remise,,True,169
Plat cuisiné quinoa poulet sésame Bio JARDIN BIO ETIC,2.33,2.59,0.26,10.04,9.32 € / KG,1 acheté = 10% de remise,,True,169
Plat cuisiné duo de quinoa légumes Bio JARDIN BIO ETIC,2.42,2.69,0.27,10.04,9.68 € / KG,1 acheté = 10% de remise,,True,169
Sauce tomate pour pizza Bio JARDIN BIO ETIC,2.24,2.49,0.25,10.04,11.20 € / KG,1 acheté = 10% de remise,,True,169
Ravioli bœuf Bio JARDIN BIO ETIC,4.47,5.59,1.12,20.04,6.39 € / KG,PROMO : 20%,,True,169
Vinaigre balsamique de modène Bio JARDIN BIO ETIC,5.08,5.65,0.57,10.09,10.16 € / L,1 acheté = 10% de remise,,True,169
Flageolets cuisinés Bio JARDIN BIO ETIC,3.05,3.59,0.54,15.04,4.49 € / KG,1 acheté = 15% de remise,,True,169
Haricots coco cuisinés Bio JARDIN BIO ETIC,2.95,3.69,0.74,20.05,4.34 € / KG,PROMO : 20%,,True,169
Rillettes Bio BONJOUR CAMPAGNE,2.06,2.95,0.89,30.17,12.88 € / KG,PROMO : 30%,,True,169
Terrine au piment d'Espelette Bio LE BIO DES ELEVEURS,2.06,2.95,0.89,30.17,12.88 € / KG,PROMO : 30%,,True,169
Terrine de campagne aux noisettes Bio LE BIO DES ELEVEURS,2.06,2.95,0.89,30.17,12.88 € / KG,PROMO : 30%,,True,170
Terrine de campagne de campagne Bio BONJOUR CAMPAGNE,2.06,2.95,0.89,30.17,12.88 € / KG,PROMO : 30%,,True,170
Terrine à la troussepinette Bio,2.06,2.95,0.89,30.17,12.88 € / KG,PROMO : 30%,,True,170
Riz thaï express BEN'S ORIGINAL,1.69,1.99,0.3,15.08,7.68 € / KG,1 acheté = 15% de remise,,True,170
Cacahuètes grillées salées MENGUY'S,3.45,,,,6.28 € / KG,Vu en catalogue,,True,170
Cacahuètes grillées à sec MENGUY'S,3.45,,,,6.28 € / KG,Vu en catalogue,,True,170
Chips poulet braisé BRET'S,2.54,2.99,0.45,15.05,16.93 € / KG,1 acheté = 15% de remise,,True,170
Chips de sarrasin au sel de Gerande BRETS,3.86,4.29,0.43,10.02,32.17 € / KG,1 acheté = 10% de remise,,True,170
Chips saveur miel moutarde BRETS,1.61,1.79,0.18,10.06,12.88 € / KG,1 acheté = 10% de remise,,True,170
Chips sauce curry BRETS,1.34,1.79,0.45,25.14,10.72 € / KG,1 acheté = 25% de remise,,True,170
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,170
Chips rôtisserie BRETS,1.94,2.59,0.65,25.1,16.17 € / KG,1 acheté = 25% de remise,,True,170
Mélange endurance PETIT PRIX,6.99,,,,17.48 € / KG,Le 2ème à -20% d'économies,,True,170
Mélange vitalité PETIT PRIX,6.99,,,,17.48 € / KG,Le 2ème à -20% d'économies,,True,170
Caviar de tomates séchées basilic CROC'FRAIS,3.2,,,,21.33 € / KG,Prenez en 3 = Payez en 2,,True,170
"Crêpes apéritives saveur boursin, ail et fines herbes",1.96,2.45,0.49,20.0,24.50 € / KG,PROMO : 20%,,True,170
Mousse de canard qualité supérieure HENAFF,1.75,2.19,0.44,20.09,15.22 € / KG,PROMO : 20%,,True,170
Tartinable poulet tandoori HENAFF,1.96,2.45,0.49,20.0,21.78 € / KG,PROMO : 20%,,True,170
Brosse à dents Électrique IO Series 3S ORAL B,93.9,,,,,70% d'économies,,True,170
Cacahuètes grillées salées CARREFOUR CLASSIC',1.48,1.65,0.17,10.3,2.96 € / KG,1 acheté = 10% de remise,,True,170
Riz à la méditerranéenne CARREFOUR CLASSIC',1.39,,,,5.56 € / KG,Le 2ème à -20%,,True,170
Riz micro-ondes basmati 1mn30 CARREFOUR CLASSIC',0.99,,,,3.96 € / KG,Le 2ème à -20%,,True,171
Champignons de Paris pieds et morceaux CARREFOUR CLASSIC',1.99,,,,5.77 € / KG,Le 2ème à -30%,,True,171
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,171
Capsules Lave-vaisselle Propreté Intense Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,171
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,172
Pâtes cuisinées coquillettes au beurre CARREFOUR,1.39,,,,6.95 € / KG,Le 2ème à -20%,,True,172
Pâtes torsades classic CARREFOUR CLASSIC,0.79,,,,1.58 € / KG,Le 2ème à -20%,,True,173
Pâtes coquillettes CARREFOUR CLASSIC,0.79,,,,1.58 € / KG,Le 2ème à -20%,,True,173
Pâtes macaroni CARREFOUR CLASSIC,0.79,,,,1.58 € / KG,Le 2ème à -20%,,True,173
Pâtes spaghetti CARREFOUR,0.7,,,,1.40 € / KG,Le 2ème à -20%,,True,173
Pâtes cheveux d'ange CARREFOUR CLASSIC,0.89,,,,1.78 € / KG,Le 2ème à -20%,,True,173
Brosse à dents Électrique IO Series 3S ORAL B,93.9,,,,,70% d'économies,,True,173
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,173
Capsules Lave-vaisselle Citron Tout en 1+ FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,173
Capsules Lave-vaisselle Anti-Terne Citron Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,173
Capsules Lave-vaisselle Tout en 1 Original FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,174
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,174
Capsules Lave-vaisselle Citron Tout en 1+ FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,174
Champignons de Paris émincés sel réduit CARREFOUR CLASSIC',2.85,,,,8.26 € / KG,Le 2ème à -30%,,True,175
Plat cuisiné Couscous poulet merguez CARREFOUR SENSATION,2.39,,,,7.97 € / KG,Prenez en 5 = Payez en 4,,True,175
Capsules Lave-vaisselle Tout en 1 Original FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,175
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,175
Lessive capsules Couleurs Eclatantes ARIEL,13.51,15.89,2.38,14.98,,1 acheté = 15% de remise,,True,175
Pâtes spaghetti cuisson rapide CARREFOUR,0.89,,,,1.78 € / KG,A saisir,,True,175
Lessive capsules Original ARIEL,13.51,15.89,2.38,14.98,,1 acheté = 15% de remise,,True,175
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,176
Pâtes farfalle CARREFOUR CLASSIC,0.89,,,,1.78 € / KG,Le 2ème à -20%,,True,176
Pâtes pipe rigate CARREFOUR CLASSIC,0.89,,,,1.78 € / KG,Le 2ème à -20%,,True,176
Pâtes linguine CARREFOUR,0.99,,,,1.98 € / KG,Le 2ème à -20%,,True,176
Pâtes penne rigate CARREFOUR CLASSIC,0.89,,,,1.78 € / KG,Le 2ème à -20%,,True,176
Plat cuisiné lasagnes bolognaise CARREFOUR CLASSIC',2.39,,,,7.97 € / KG,Prenez en 5 = Payez en 4,,True,176
Capsules Lave-vaisselle Anti-Terne Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,176
Plat cuisiné poulet rôti purée CARREFOUR EXTRA,2.75,,,,9.17 € / KG,Prenez en 5 = Payez en 4,,True,176
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,177
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,178
Capsules Lave-vaisselle Propreté Intense Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,178
Capsules Lave-vaisselle Anti-Terne Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,178
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,179
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,180
Capsules Lave-vaisselle Anti-Terne Platinum Plus FAIRY,8.81,13.35,4.54,34.01,,PROMO : 34%,,True,180
Cacahuètes grillées à sec CARREFOUR CLASSIC',1.97,2.19,0.22,10.05,3.94 € / KG,1 acheté = 10% de remise,,True,180
Capsules Lave-vaisselle Citron Tout en 1+ FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,180
Epices pour Guacamole CARREFOUR SENSATION,1.09,,,,54.50 € / KG,Le 2ème à -30%,,True,181
Epices pour Fajitas CARREFOUR,1.35,,,,45.00 € / KG,Le 2ème à -30%,,True,181
Eau gazeuse minérale naturelle finement pétillante Verte BADOIT,4.14,,,,,Le 2ème à -50%,,True,181
Lessive capsules Couleurs Eclatantes ARIEL,13.51,15.89,2.38,14.98,,1 acheté = 15% de remise,,True,181
Pâtes perles CARREFOUR CLASSIC,1.25,,,,2.50 € / KG,Le 2ème à -20%,,True,181
Capsules Lave-vaisselle Citron Tout en 1+ FAIRY,9.47,14.35,4.88,34.01,,PROMO : 34%,,True,181
Brosse à dents Électrique IO Series 3S ORAL B,93.9,,,,,70% d'économies,,True,181
